"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-core-4.3.12.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-core-4.3.12.RELEASE.jar,Spring Core,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",01ab7f742861c65f7339acba6333326c,4cebc69478c6d350dbd5af28e3db7d5694f416e3,pkg:maven/org.springframework/spring-core@4.3.12.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:springsource_spring_framework:4.3.12:release:*:*:*:*:*:*",CVE-2018-1199,CWE-20 Improper Input Validation,"Spring Security (Spring Security 4.1.x before 4.1.5, 4.2.x before 4.2.4, and 5.0.x before 5.0.1; and Spring Framework 4.3.x before 4.3.14 and 5.0.x before 5.0.3) does not consider URL path parameters when processing security constraints. By adding a URL path parameter with special encodings, an attacker may be able to bypass a security constraint. The root cause of this issue is a lack of clarity regarding the handling of path parameters in the Servlet Specification. Some Servlet containers include path parameters in the value returned for getPathInfo() and some do not. Spring Security uses the value returned by getPathInfo() as part of the process of mapping requests to security constraints. In this particular attack, different character encodings used in path parameters allows secured Spring MVC static resource URLs to be bypassed.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,MEDIUM,5.3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,HIGH,28
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-core-4.3.12.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-core-4.3.12.RELEASE.jar,Spring Core,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",01ab7f742861c65f7339acba6333326c,4cebc69478c6d350dbd5af28e3db7d5694f416e3,pkg:maven/org.springframework/spring-core@4.3.12.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:springsource_spring_framework:4.3.12:release:*:*:*:*:*:*",CVE-2018-1257,NVD-CWE-noinfo,"Spring Framework, versions 5.0.x prior to 5.0.6, versions 4.3.x prior to 4.3.17, and older unsupported versions allows applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a regular expression, denial of service attack.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,28
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-core-4.3.12.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-core-4.3.12.RELEASE.jar,Spring Core,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",01ab7f742861c65f7339acba6333326c,4cebc69478c6d350dbd5af28e3db7d5694f416e3,pkg:maven/org.springframework/spring-core@4.3.12.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:springsource_spring_framework:4.3.12:release:*:*:*:*:*:*",CVE-2018-1270,CWE-358 Improperly Implemented Security Check for Standard,"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, allow applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a remote code execution attack.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,28
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-core-4.3.12.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-core-4.3.12.RELEASE.jar,Spring Core,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",01ab7f742861c65f7339acba6333326c,4cebc69478c6d350dbd5af28e3db7d5694f416e3,pkg:maven/org.springframework/spring-core@4.3.12.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:springsource_spring_framework:4.3.12:release:*:*:*:*:*:*",CVE-2018-1271,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, allow applications to configure Spring MVC to serve static resources (e.g. CSS, JS, images). When static resources are served from a file system on Windows (as opposed to the classpath, or the ServletContext), a malicious user can send a request using a specially crafted URL that can lead a directory traversal attack.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.9,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,28
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-core-4.3.12.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-core-4.3.12.RELEASE.jar,Spring Core,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",01ab7f742861c65f7339acba6333326c,4cebc69478c6d350dbd5af28e3db7d5694f416e3,pkg:maven/org.springframework/spring-core@4.3.12.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:springsource_spring_framework:4.3.12:release:*:*:*:*:*:*",CVE-2018-1272,NVD-CWE-noinfo,"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, provide client-side support for multipart requests. When Spring MVC or Spring WebFlux server application (server A) receives input from a remote client, and then uses that input to make a multipart request to another server (server B), it can be exposed to an attack, where an extra multipart is inserted in the content of the request from server A, causing server B to use the wrong value for a part it expects. This could to lead privilege escalation, for example, if the part content represents a username or user roles.",NVD,MEDIUM,6.0,/AV:N/AC:M/Au:S/C:P/I:P/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,28
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-core-4.3.12.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-core-4.3.12.RELEASE.jar,Spring Core,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",01ab7f742861c65f7339acba6333326c,4cebc69478c6d350dbd5af28e3db7d5694f416e3,pkg:maven/org.springframework/spring-core@4.3.12.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:springsource_spring_framework:4.3.12:release:*:*:*:*:*:*",CVE-2018-1275,CWE-358 Improperly Implemented Security Check for Standard,"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.16 and older unsupported versions, allow applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a remote code execution attack. This CVE addresses the partial fix for CVE-2018-1270 in the 4.3.x branch of the Spring Framework.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,28
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-core-4.3.12.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-core-4.3.12.RELEASE.jar,Spring Core,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",01ab7f742861c65f7339acba6333326c,4cebc69478c6d350dbd5af28e3db7d5694f416e3,pkg:maven/org.springframework/spring-core@4.3.12.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:springsource_spring_framework:4.3.12:release:*:*:*:*:*:*",CVE-2018-15756,NVD-CWE-noinfo,"Spring Framework, version 5.1, versions 5.0.x prior to 5.0.10, versions 4.3.x prior to 4.3.20, and older unsupported versions on the 4.2.x branch provide support for range requests when serving static resources through the ResourceHttpRequestHandler, or starting in 5.0 when an annotated controller returns an org.springframework.core.io.Resource. A malicious user (or attacker) can add a range header with a high number of ranges, or with wide ranges that overlap, or both, for a denial of service attack. This vulnerability affects applications that depend on either spring-webmvc or spring-webflux. Such applications must also have a registration for serving static resources (e.g. JS, CSS, images, and others), or have an annotated controller that returns an org.springframework.core.io.Resource. Spring Boot applications that depend on spring-boot-starter-web or spring-boot-starter-webflux are ready to serve static resources out of the box and are therefore vulnerable.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,28
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-core-4.3.12.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-core-4.3.12.RELEASE.jar,Spring Core,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",01ab7f742861c65f7339acba6333326c,4cebc69478c6d350dbd5af28e3db7d5694f416e3,pkg:maven/org.springframework/spring-core@4.3.12.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:springsource_spring_framework:4.3.12:release:*:*:*:*:*:*",CVE-2020-5421,NVD-CWE-noinfo,"In Spring Framework versions 5.2.0 - 5.2.8, 5.1.0 - 5.1.17, 5.0.0 - 5.0.18, 4.3.0 - 4.3.28, and older unsupported versions, the protections against RFD attacks from CVE-2015-5211 may be bypassed depending on the browser used through the use of a jsessionid path parameter.",NVD,LOW,3.6,/AV:N/AC:H/Au:S/C:P/I:P/A:N,MEDIUM,6.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:H/A:N,HIGH,28
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-data-cassandra-1.5.8.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-data-cassandra-1.5.8.RELEASE.jar,Cassandra support for Spring Data,"",4cda58158ee4bc17e6cb3cc5c52713c2,dc3c7e3ad56a80d73ed700a9cefdeb7b5f0fa061,pkg:maven/org.springframework.data/spring-data-cassandra@1.5.8.RELEASE,cpe:2.3:a:apache:cassandra:1.5.8:release:*:*:*:*:*:*,CVE-2020-13946,CWE-668 Exposure of Resource to Wrong Sphere,"In Apache Cassandra, all versions prior to 2.1.22, 2.2.18, 3.0.22, 3.11.8 and 4.0-beta2, it is possible for a local attacker without access to the Apache Cassandra process or configuration files to manipulate the RMI registry to perform a man-in-the-middle attack and capture user names and passwords used to access the JMX interface. The attacker can then use these credentials to access the JMX interface and perform unauthorised operations. Users should also be aware of CVE-2019-2684, a JRE vulnerability that enables this issue to be exploited remotely.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,28
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-data-commons-1.13.8.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-data-commons-1.13.8.RELEASE.jar,"","",41b6ce6edafc9db13a523c78b3c4e19a,2853e3c38e02d42529f6c8b247d7bace40c25642,pkg:maven/org.springframework.data/spring-data-commons@1.13.8.RELEASE,cpe:2.3:a:pivotal_software:spring_data_commons:1.13.8:release:*:*:*:*:*:*,CVE-2018-1259,CWE-611 Improper Restriction of XML External Entity Reference ('XXE'),"Spring Data Commons, versions 1.13 prior to 1.13.12 and 2.0 prior to 2.0.7, used in combination with XMLBeam 1.4.14 or earlier versions, contains a property binder vulnerability caused by improper restriction of XML external entity references as underlying library XMLBeam does not restrict external reference expansion. An unauthenticated remote malicious user can supply specially crafted request parameters against Spring Data's projection-based request payload binding to access arbitrary files on the system.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,29
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-data-commons-1.13.8.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-data-commons-1.13.8.RELEASE.jar,"","",41b6ce6edafc9db13a523c78b3c4e19a,2853e3c38e02d42529f6c8b247d7bace40c25642,pkg:maven/org.springframework.data/spring-data-commons@1.13.8.RELEASE,cpe:2.3:a:pivotal_software:spring_data_commons:1.13.8:release:*:*:*:*:*:*,CVE-2018-1273,CWE-20 Improper Input Validation,"Spring Data Commons, versions prior to 1.13 to 1.13.10, 2.0 to 2.0.5, and older unsupported versions, contain a property binder vulnerability caused by improper neutralization of special elements. An unauthenticated remote malicious user (or attacker) can supply specially crafted request parameters against Spring Data REST backed HTTP resources or using Spring Data's projection-based request payload binding hat can lead to a remote code execution attack.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,29
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-data-commons-1.13.8.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-data-commons-1.13.8.RELEASE.jar,"","",41b6ce6edafc9db13a523c78b3c4e19a,2853e3c38e02d42529f6c8b247d7bace40c25642,pkg:maven/org.springframework.data/spring-data-commons@1.13.8.RELEASE,cpe:2.3:a:pivotal_software:spring_data_commons:1.13.8:release:*:*:*:*:*:*,CVE-2018-1274,CWE-770 Allocation of Resources Without Limits or Throttling,"Spring Data Commons, versions 1.13 to 1.13.10, 2.0 to 2.0.5, and older unsupported versions, contain a property path parser vulnerability caused by unlimited resource allocation. An unauthenticated remote malicious user (or attacker) can issue requests against Spring Data REST endpoints or endpoints using property path parsing which can cause a denial of service (CPU and memory consumption).",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,29
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-security-core-4.2.3.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-security-core-4.2.3.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",2a5ded9ebea16b8bd394ac5be95abd2e,5c0e47a47036c94d6fdd02696bf52be6d1adbd4d,pkg:maven/org.springframework.security/spring-security-core@4.2.3.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:4.2.3:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:4.2.3:release:*:*:*:*:*:*",BREACH attack possible in CSRF tokens,"",> The CSRF tokens generated by Spring are vulnerable to a BREACH attack. >  > ... >  > This only occurs when you turn on CSRF protection in Spring and also have HTTP compression enabled somewhere in your web server stack. >  > -- [github.com](https://github.com/spring-projects/spring-security/issues/4001),OSSINDEX,"","","","","","",HIGH,38
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-security-core-4.2.3.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-security-core-4.2.3.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",2a5ded9ebea16b8bd394ac5be95abd2e,5c0e47a47036c94d6fdd02696bf52be6d1adbd4d,pkg:maven/org.springframework.security/spring-security-core@4.2.3.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:4.2.3:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:4.2.3:release:*:*:*:*:*:*",CVE-2018-1199,CWE-20 Improper Input Validation,"Spring Security (Spring Security 4.1.x before 4.1.5, 4.2.x before 4.2.4, and 5.0.x before 5.0.1; and Spring Framework 4.3.x before 4.3.14 and 5.0.x before 5.0.3) does not consider URL path parameters when processing security constraints. By adding a URL path parameter with special encodings, an attacker may be able to bypass a security constraint. The root cause of this issue is a lack of clarity regarding the handling of path parameters in the Servlet Specification. Some Servlet containers include path parameters in the value returned for getPathInfo() and some do not. Spring Security uses the value returned by getPathInfo() as part of the process of mapping requests to security constraints. In this particular attack, different character encodings used in path parameters allows secured Spring MVC static resource URLs to be bypassed.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,MEDIUM,5.3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,HIGH,38
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-security-core-4.2.3.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-security-core-4.2.3.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",2a5ded9ebea16b8bd394ac5be95abd2e,5c0e47a47036c94d6fdd02696bf52be6d1adbd4d,pkg:maven/org.springframework.security/spring-security-core@4.2.3.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:4.2.3:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:4.2.3:release:*:*:*:*:*:*",CVE-2019-11272,CWE-522 Insufficiently Protected Credentials,"Spring Security, versions 4.2.x up to 4.2.12, and older unsupported versions support plain text passwords using PlaintextPasswordEncoder. If an application using an affected version of Spring Security is leveraging PlaintextPasswordEncoder and a user has a null encoded password, a malicious user (or attacker) can authenticate using a password of ""null"".",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,HIGH,7.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L,HIGH,38
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 09:07:11 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: spring-security-core-4.2.3.RELEASE.jar,/src/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/spring-security-core-4.2.3.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",2a5ded9ebea16b8bd394ac5be95abd2e,5c0e47a47036c94d6fdd02696bf52be6d1adbd4d,pkg:maven/org.springframework.security/spring-security-core@4.2.3.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:4.2.3:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:4.2.3:release:*:*:*:*:*:*",CVE-2019-3795,CWE-332 Insufficient Entropy in PRNG,"Spring Security versions 4.2.x prior to 4.2.12, 5.0.x prior to 5.0.12, and 5.1.x prior to 5.1.5 contain an insecure randomness vulnerability when using SecureRandomFactoryBean#setSeed to configure a SecureRandom instance. In order to be impacted, an honest application must provide a seed and make the resulting random material available to an attacker for inspection.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,MEDIUM,5.3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,HIGH,38
